,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
6275,False,/orpnKsu7t1CLDNYgzevgsz67xRq.jpg,"[35, 12, 16, 10751, 14]",355547,en,The Star,A small but brave donkey and his animal friends become the unsung heroes of the greatest story ever told: the first Christmas.,16.889,/xJgtHL8Iecp5Ot1oBkMdBl32yPh.jpg,2017-11-15,The Star,False,6.3,524
6276,False,/hgzX6YBJXI4fvosxvjnPrAmWPNu.jpg,"[10751, 35]",18736,en,The Lizzie McGuire Movie,"Lizzie McGuire has graduated from middle school and takes a trip to Rome, Italy with her class. And what was supposed to be only a normal trip, becomes a teenager's dream come true.",17.544,/ecDrdzRhl01fck3Bwd3pn9Qm3Un.jpg,2003-05-02,The Lizzie McGuire Movie,False,6.3,1234
6277,False,/fnBW07T1FmCxrZDpRnlnMK3Urs3.jpg,"[12, 18, 28, 53]",11358,en,Walking Tall,"A former U.S. soldier returns to his hometown to find it overrun by crime and corruption, which prompts him to clean house.",29.144,/2sdmKtRz2SlGSLxxZDePKm5zxus.jpg,2004-04-02,Walking Tall,False,6.3,1439
6278,False,/b4pZTWuvX3duH8miIETOfpbhHhN.jpg,"[10402, 18, 10749]",10028,en,Honey,"Honey Daniels dreams of making a name for herself as a hip-hop choreographer. When she's not busy hitting downtown clubs with her friends, she teaches dance classes at a nearby community center in Harlem, N.Y., as a way to keep kids off the streets. Honey thinks she's hit the jackpot when she meets a hotshot director casts her in one of his music videos. But, when he starts demanding sexual favors from her, Honey makes a decision that will change her life.",63.92,/q3cpTKhVOQ2b1PDN9BobvQAulec.jpg,2003-11-24,Honey,False,6.317,1139
6279,False,/h5Y9T4OoFpMrONhVBZvN2X2DfAB.jpg,"[80, 35, 12]",9273,en,Ace Ventura: When Nature Calls,"Summoned from an ashram in Tibet, Ace finds himself on a perilous journey into the jungles of Africa to find Shikaka, the missing sacred animal of the friendly Wachati tribe. He must accomplish this before the wedding of the Wachati's Princess to the prince of the warrior Wachootoos. If Ace fails, the result will be a vicious tribal war.",29.637,/wcinCf1ov2D6M3P7BBZkzQFOiIb.jpg,1995-11-10,Ace Ventura: When Nature Calls,False,6.317,4021
6280,False,/aIF2xRhE7iGxQd6ITGNrwYdGB9e.jpg,[35],431530,en,A Bad Moms Christmas,"Amy, Kiki and Carla – three under-appreciated and over-burdened women – rebel against the challenges and expectations of the Super Bowl for mothers: Christmas. And if creating a more perfect holiday for their families wasn’t hard enough, they have to do all of that while hosting and entertaining their own mothers.",23.461,/tzNm9lRIXJ6xrIKasRhvV1Nmv2B.jpg,2017-08-04,A Bad Moms Christmas,False,6.317,2021
6281,False,/uIbhHNUPx8KhbP6xSebvmnbm7G2.jpg,"[16, 28, 12, 878]",38594,ja,ドラゴンボール オッス!帰ってきた孫悟空と仲間たち!!,"Shortly after the defeat of Majin Buu a mysterious Saiyan arrives on Earth warning Goku and his friends about a new, powerful enemy.",34.781,/97jw5YTgPgFBuJAnM6LiqxSsx5X.jpg,2008-09-21,Dragon Ball: Yo! Son Goku and His Friends Return!!,False,6.315,475
6282,False,/5Eip60UDiPLASyKjmHPMruggTc4.jpg,"[27, 9648, 53]",1041613,en,Immaculate,"An American nun embarks on a new journey when she joins a remote convent in the Italian countryside. However, her warm welcome quickly turns into a living nightmare when she discovers her new home harbours a sinister secret and unspeakable horrors.",299.256,/fdZpvODTX5wwkD0ikZNaClE4AoW.jpg,2024-03-20,Immaculate,False,6.316,640
6283,False,/5QAc8dsyOwJBGQ71mhOLMEivOsF.jpg,"[16, 28, 878]",449574,ja,GODZILLA 怪獣惑星,"A desperate group of refugees attempts to recolonize Earth 20,000 years after Godzilla took over. But one young man wants revenge above all else.",31.661,/hAuZ7g6TqDLv5fOqXIPgYRguOkm.jpg,2017-11-17,Godzilla: Planet of the Monsters,False,6.314,475
6284,False,/6mPe4rBHzDMal2oL6hVgOBkaHz9.jpg,"[12, 27, 35]",257445,en,Goosebumps,"After moving to a small town, Zach Cooper finds a silver lining when he meets next door neighbor Hannah, the daughter of bestselling Goosebumps series author R.L. Stine. When Zach unintentionally unleashes real monsters from their manuscripts and they begin to terrorize the town, it’s suddenly up to Stine, Zach and Hannah to get all of them back in the books where they belong.",31.288,/aeZT9pqEgrmXOGdESFkAuVjX6kw.jpg,2015-08-05,Goosebumps,False,6.315,3658
6285,False,/oLuAgHcYk9UrulfFJCmYfcnvmgB.jpg,"[878, 53, 27]",145135,en,Dark Skies,"From the producers of Paranormal Activity, Insidious, and Sinister comes Dark Skies: a supernatural thriller that follows a young family living in the suburbs. As husband and wife Daniel and Lacey Barret witness an escalating series of disturbing events involving their family, their safe and peaceful home quickly unravels. When it becomes clear that the Barret family is being targeted by an unimaginably terrifying and deadly force, Daniel and Lacey take matters in their own hands to solve the mystery of what is after their family.",19.171,/euLgEo2kvuLjYxbfOekWF3l82t6.jpg,2013-02-21,Dark Skies,False,6.314,1730
6286,False,/z81ZWXB0RNj6IRrYP9ckQh2KyB9.jpg,"[35, 10749]",10358,en,Zack and Miri Make a Porno,"Lifelong platonic friends Zack and Miri look to solve their respective cash-flow problems by making an adult film together. As the cameras roll, however, the duo begin to sense that they may have more feelings for each other than they previously thought.",44.309,/40qxr2p2s297Q1mWFJOsRatQPK0.jpg,2008-09-18,Zack and Miri Make a Porno,False,6.315,2330
6287,False,/y5lidfqb4KCrPEwrq8fVmfaB5ul.jpg,"[12, 35, 878]",1649,en,Bill & Ted's Bogus Journey,"Amiable slackers Bill and Ted are once again roped into a fantastical adventure when De Nomolos, a villain from the future, sends evil robot duplicates of the two lads to terminate and replace them. The robot doubles actually succeed in killing Bill and Ted, but the two are determined to escape the afterlife, challenging the Grim Reaper to a series of games in order to return to the land of the living.",30.827,/tldtDfLnPFOtTWp758EmIP2Hbz5.jpg,1991-07-19,Bill & Ted's Bogus Journey,False,6.315,1160
6288,False,/tGhWuZp1fdM0mftTWv88nxgkBUl.jpg,"[18, 53, 9648, 10749]",1049,en,Sommersby,"Set in the South just after the US Civil War, Laurel Sommersby is just managing to work the farm without her husband, believed killed in battle. By all accounts, Jack Sommersby was not a pleasant man, thus when he suddenly returns, Laurel has mixed emotions. It appears that Jack has changed a great deal, leading some people to believe that this is not actually Jack but an imposter. Laurel herself is unsure, but willing to take the man into her home, and perhaps later into her heart.",21.393,/tAgQKLv0GK97Tr0bvdI66oXlEVb.jpg,1993-02-05,Sommersby,False,6.314,362
6289,False,/y29bGfNtMa7hbP1fbh3sTWDHGEa.jpg,"[28, 80, 18, 53]",26170,en,Coogan's Bluff,"Coogan, an Arizona deputy sheriff goes to New York to pick up a prisoner. While escorting the prisoner to the airport, he escapes and Coogan heads into the city to recapture him.",18.731,/4x7Ze40HEkJpk1kWL9MmeHNevKR.jpg,1968-10-02,Coogan's Bluff,False,6.3,316
6290,False,/lm4xH0YwFbVvTgdtau1thNK5S6J.jpg,"[53, 27, 28]",511987,en,Crawl,"When a huge hurricane hits her hometown in Florida, Haley ignores evacuation orders to look for her father. After finding him badly wounded, both are trapped by the flood. With virtually no time to escape the storm, they discover that rising water levels are the least of their problems.",30.939,/s73fggD9Pa17XsJLdZp7JjLpVar.jpg,2019-07-11,Crawl,False,6.312,3023
6291,False,/a4vjUleV0ESW9691y7OtVDF31bF.jpg,"[35, 18, 10749]",458344,en,"Juliet, Naked","Annie is stuck in a long-term relationship with Duncan – an obsessive fan of obscure rocker Tucker Crowe. When the acoustic demo of Tucker's hit record from 25 years ago surfaces, its discovery leads to a life-changing encounter with the elusive rocker himself.",21.907,/tj4lbeWQBvPwGjadEAAjJdQolko.jpg,2018-08-16,"Juliet, Naked",False,6.312,463
6292,False,/x5EUEv1N9g4BCX9GQXKvv3nqMVo.jpg,"[10752, 18, 28, 36]",429351,en,12 Strong,A team of special forces head into Afghanistan in the aftermath of the September 11th attacks in an attempt to dismantle the Taliban.,33.664,/j18021qCeRi3yUBtqd2UFj1c0RQ.jpg,2018-01-18,12 Strong,False,6.313,2879
6293,False,/AeMtzbw7shxtLvwKKqeITabpTrD.jpg,"[16, 10751, 12, 35]",137116,en,Smurfs: The Lost Village,"In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy and Hefty on an exciting race through the Forbidden Forest leading to the discovery of the biggest secret in Smurf history.",34.807,/swt9crREg1UcKgg3wGWfoFNlXOz.jpg,2017-03-23,Smurfs: The Lost Village,False,6.312,1387
6294,False,/wICx3MiNZ9P8YYeLaG2sOk2zJR0.jpg,[27],115210,en,Stitches,"The clumsy and unfunny clown Richard ""Stitches"" Grindle entertains at the 10th birthday party of little Tom, but the boy and his friends play a prank with Stitches, tying his shoelaces. Stitches slips, falls and dies. Six years later, Tom gives a birthday party for his friends at home, but Stitches revives to haunt the teenagers and revenge his death.",11.357,/krlOnkMBDYp4zgLivd4WORBnQm0.jpg,2012-10-05,Stitches,False,6.312,399
6295,False,/m7wY4OyJ6Q7o89lgDgt0GKGxaJz.jpg,"[18, 10749]",11034,en,The Great Gatsby,"Nick Carraway, a young Midwesterner now living on Long Island, finds himself fascinated by the mysterious past and lavish lifestyle of his neighbor, the nouveau riche Jay Gatsby. He is drawn into Gatsby's circle, becoming a witness to obsession and tragedy.",28.4,/zCjwyhfDTFgunVVzBoEFzafpjbV.jpg,1974-03-27,The Great Gatsby,False,6.3,461
6296,False,/sUX0Omm1Ij2Yl7ihGn4ZHoX29x.jpg,[18],478860,fr,Proxima,"Sarah is a French astronaut training at the European Space Agency in Cologne. She is the only woman in the arduous program. She lives alone with Stella, her seven year old daughter. Sarah feels guilty that she cannot spend more time with her child. Her love is overpowering, unsettling. When Sarah is chosen to join the crew of a year-long space mission called Proxima, it creates chaos in the mother-daughter relationship.",16.67,/RiZB4x1alTwsJHTAVk5zC2p6TS.jpg,2019-11-27,Proxima,False,6.311,386
6297,False,/s9I2LmQMYCanl6DvC3X1AOHs2r8.jpg,"[28, 53, 80, 12]",399361,en,Triple Frontier,"Struggling to make ends meet, former special ops soldiers reunite for a high-stakes heist: stealing $75 million from a South American drug lord.",34.437,/aBw8zYuAljVM1FeK5bZKITPH8ZD.jpg,2019-03-06,Triple Frontier,False,6.312,3089
6298,False,/4ANK5uSBMQxEdHSYqSqs4YMY0Ed.jpg,"[18, 10749]",283227,en,A Little Chaos,"A landscape gardener is hired by famous architect Le Nôtre to construct the grand gardens at the palace of Versailles. As the two work on the palace, they find themselves drawn to each other and are thrown into rivalries within the court of King Louis XIV.",13.57,/4vGqKRVLM76opU3jLNYWSkj9tXu.jpg,2015-03-26,A Little Chaos,False,6.3,647
6299,False,/z7VhtN4xkedXaQPGUevRMK7wo9M.jpg,"[35, 37, 18]",8388,en,¡Three Amigos!,A trio of unemployed silent film actors are mistaken for real heroes by a small Mexican village in search of someone to stop a malevolent bandit.,19.825,/gw8A3GW7BPPdkt71KkjiHXZBKl8.jpg,1986-12-12,¡Three Amigos!,False,6.31,932
6300,False,/gnlZ5lIOoyIDh6lgRJRcj7KOr91.jpg,"[80, 53]",179,en,The Interpreter,"After Silvia Broome, an interpreter at United Nations headquarters, overhears plans of an assassination, an American Secret Service agent is sent to investigate.",31.118,/wTidq3J9fh8sEOAlD8WZFHVLSuB.jpg,2005-04-08,The Interpreter,False,6.3,1384
6301,False,/mgdibh7MOSh2UUGAIwz1Hjf2UzJ.jpg,"[35, 18, 10749]",12912,en,Chaos Theory,"Frank Allen, a professional speaker who lectures on time management has a perfectly ordered and scheduled life, down to the minute. When his wife sets his clock forward 10 minutes as a joke, his day is thrown off. Deciding that his strictly ordered life has done him little good, he begins to make multiple choice index cards, choosing one at random and doing what is written on the card.",16.788,/iP4DJqTeMMQJ3J0eyt2RjRH6NZH.jpg,2007-10-26,Chaos Theory,False,6.3,364
6302,False,/nbmPpumlhuR8jcmW4buPQzliKU3.jpg,"[18, 35]",4953,en,Be Kind Rewind,"A man whose brain becomes magnetized unintentionally destroys every tape in his friend's video store. In order to satisfy the store's most loyal renter, an aging woman with signs of dementia, the two men set out to remake the lost films.",11.593,/6vSig2xxiD5OUnSdn8bsc5ldNJb.jpg,2008-01-20,Be Kind Rewind,False,6.3,1302
6303,False,/fdFIVBpq57ZbHok07SI3gNLWUbO.jpg,"[35, 18, 10749]",462919,en,Sierra Burgess Is a Loser,A case of mistaken identity results in unexpected romance when the most popular girl in high school and the biggest loser must come together to win over their crushes.,19.545,/vjnHRySiVM4YcBYzjCxw344y9g.jpg,2018-09-07,Sierra Burgess Is a Loser,False,6.3,3389
6304,False,/fUdxWZPjTy7ghxp0wZVBfCvWhzV.jpg,"[80, 18, 9648, 53]",4351,en,Bordertown,"American corporations are using the North American Free Trade Agreement by opening large maquiladoras right across the United States–Mexico border. The maquiladoras hire mostly Mexican women to work long hours for little money in order to produce mass quantity products. Lauren Adrian, an impassioned American news reporter for the Chicago Sentinel wants to be assigned to the Iraq front-lines to cover the war. Instead, her editor George Morgan assigns her to investigate a series of slayings involving young maquiladora factory women in a Mexican bordertown.",17.991,/c0AR36VzvB5ileCoMfSlV9bFsVn.jpg,2007-02-22,Bordertown,False,6.3,311
6305,False,/npqPlCpjdOErdbD1gJo8O5ejK76.jpg,"[35, 18]",326423,en,Barbershop: The Next Cut,"To survive harsh economic times, Calvin and Angie have merged the barbershop and beauty salon into one business. The days of male bonding are gone as Eddie and the crew must now contend with sassy female co-workers and spirited clientele. As the battle of the sexes rages on, a different kind of conflict has taken over Chicago. Crime and gangs are on the rise, leaving Calvin worried about the fate of his son. Together, the friends come up with a bold plan to take back their beloved neighborhood.",29.097,/9mwzidlGgWfr2hcMWUKM86lOqdo.jpg,2016-04-15,Barbershop: The Next Cut,False,6.308,441
6306,False,/6y5ALiAai1JbLRb7ZlydNwEPu5a.jpg,[35],296099,en,Vacation,"Hoping to bring his family closer together and to recreate his childhood vacation for his own kids, a grown up Rusty Griswold takes his wife and their two sons on a cross-country road trip to the coolest theme park in America, Walley World. Needless to say, things don't go quite as planned.",42.235,/z79MzBerDAW2EOQZCobFTO4dJ7P.jpg,2015-07-28,Vacation,False,6.309,3628
6307,False,/mqIheOKqtRD7Z9l4kEmic7BDqEZ.jpg,"[18, 10749]",152599,en,The Immigrant,1921 New York. An immigrant woman is tricked into a life of burlesque and vaudeville until a dazzling magician tries to save her and reunite her with her sister who is being held in the confines of Ellis Island.,32.832,/dH9al9Xvsvtmq7LbpafFIY9ZcMZ.jpg,2013-11-27,The Immigrant,False,6.309,807
6308,False,/mUaaSvKSOdUtC7tvZ6q2Iddls3u.jpg,[35],39385,fr,La Vérité si je mens !,Jobless loner Eddie Vuibert gets a lucky break when a rich Jewish entrepreneur mistakes him for a Jew and gives him a sweet job in the Parisian fashion district.,11.298,/z1JRKYnac2SvvQsCbHaVM2E5x0v.jpg,1997-04-01,Would I Lie to You?,False,6.308,502
6309,False,/79DCmGXL8elS9bjRlwo9TgRfsu9.jpg,"[28, 80, 18, 53]",11088,en,Heist,"Joe Moore has a job he loves. He's a thief. His job goes sour when he gets caught on security camera tape. His fence, Bergman, reneges on the money he's owed, and his wife may be betraying him with the fence's young lieutenant. Moore and his partner, Bobby Blane, and their utility man, Pinky Pincus, find themselves broke, betrayed, and blackmailed. Moore is forced to commit his crew to do one last big job.",17.764,/5yKomryA4Oak54fPjBS9TXBmYji.jpg,2001-11-09,Heist,False,6.308,524
6310,False,/5UgYt4ewCZZeX9HEG1Bk0ts4xu7.jpg,"[27, 28, 878]",7737,en,Resident Evil: Extinction,"Years after the Racoon City catastrophe, survivors travel across the Nevada desert, hoping to make it to Alaska. Alice joins the caravan and their fight against hordes of zombies and the evil Umbrella Corp.",15.105,/6yaLr7Ymg5cvbtSVi5hHwBKx35I.jpg,2007-09-20,Resident Evil: Extinction,False,6.308,4034
6311,False,/mPNGcX1j5SFeDETkvcJA9POaNx8.jpg,"[28, 18, 878, 53]",429415,en,Extinction,"A chief mechanic at a factory, haunted by apocalyptic nightmares, becomes a hero when Earth is invaded by a mysterious army bent on destruction.",21.704,/qjnNdjrZIdi7d316SjjkgEjJRSg.jpg,2020-01-18,Extinction,False,6.303,646
6312,False,/bU1n7bkDviEqwfKFTbjQ8BFrqEN.jpg,"[35, 27, 878]",512196,en,Happy Death Day 2U,"Collegian Tree Gelbman wakes up in horror to learn that she's stuck in a parallel universe. Her boyfriend Carter is now with someone else, and her friends and fellow students seem to be completely different versions of themselves. When Tree discovers that Carter's roommate has been altering time, she finds herself once again the target of a masked killer. When the psychopath starts to go after her inner circle, Tree soon realizes that she must die over and over again to save everyone.",32.229,/4tdnePOkOOzwuGPEOAHp8UA4vqx.jpg,2019-02-13,Happy Death Day 2U,False,6.308,3289
6313,False,/xn4qe52O0gwfapVT9aOZOPA4wQt.jpg,[27],396493,en,Creep 2,"After finding an ad online for “video work,” Sara, a video artist whose primary focus is creating intimacy with lonely men, thinks she may have found the subject of her dreams. She drives to a remote house in the forest and meets a man claiming to be a serial killer. Unable to resist the chance to create a truly shocking piece of art, she agrees to spend the day with him. However, as the day goes on, she discovers she may have dug herself into a hole from which she can’t escape.",20.251,/a0m7WciFnBqpcyH1Yi8i4tdvk0k.jpg,2017-10-14,Creep 2,False,6.3,757
6314,False,/jC6xdsrOpgLiODlEeII2bSnOFxI.jpg,[28],333669,en,Bastille Day,"Michael Mason is an American pickpocket living in Paris who finds himself hunted by the CIA when he steals a bag that contains more than just a wallet. Sean Briar, the field agent on the case, soon realises that Michael is just a pawn in a much bigger game and is also his best asset to uncover a large-scale conspiracy.",21.897,/lTby7l0zX7xG8Pt0eNrWBrNzdqX.jpg,2016-04-22,Bastille Day,False,6.311,1321
6315,False,/naGU49u4BXynQ1o5L755pfs8dom.jpg,"[878, 28, 53]",87421,en,Riddick,"Betrayed by his own kind and left for dead on a desolate planet, Riddick fights for survival against alien predators and becomes more powerful and dangerous than ever before. Soon bounty hunters from throughout the galaxy descend on Riddick only to find themselves pawns in his greater scheme for revenge. With his enemies right where he wants them, Riddick unleashes a vicious attack of vengeance before returning to his home planet of Furya to save it from destruction.",28.866,/pUul9pGWOKT7X0smkTvsIEIQxcP.jpg,2013-09-02,Riddick,False,6.305,3963
6316,False,/7kp9e6sR07es0BNDz9VzpL8XhJa.jpg,"[35, 10751]",82650,en,Diary of a Wimpy Kid: Dog Days,"It's summertime, and Greg Heffley is looking forward to playing video games and spending time with his friends. However, Greg's dad has other plans: He's decided that some father-son bonding time is in order. Desperate to prevent his dad from ruining summer vacation, Greg pretends he has a job at a ritzy country club. But Greg's plan backfires, leaving him in the middle of embarrassing mishaps and a camping trip gone wrong.",24.143,/7pTvjELxw0f0E6sUPGtPEl4WD0S.jpg,2012-08-02,Diary of a Wimpy Kid: Dog Days,False,6.305,933
6317,False,/kcWYiBWej3JdYbGEVaKYAQGfqYp.jpg,"[16, 10751, 10402]",15947,en,The Three Caballeros,"For Donald's birthday he receives a box with three gifts inside. The gifts, a movie projector, a pop-up book, and a pinata, each take Donald on wild adventures through Mexico and South America.",32.28,/nMfScRxw9wVLoO7LiEjziFAKLSK.jpg,1944-12-21,The Three Caballeros,False,6.306,681
6318,False,/mY8oTSMlVHgkBtKsvanKnvT8rY9.jpg,"[10749, 18, 9648, 53]",505379,en,Rebecca,"After a whirlwind romance with a wealthy widower, a naïve bride moves to his family estate but can't escape the haunting shadow of his late wife.",15.083,/kGhllBArW7ImDycSMIG5bj6GEPL.jpg,2020-10-16,Rebecca,False,6.305,1055
6319,False,/2Dk9WG8R0PYlgZjo5F9iheKybpO.jpg,"[27, 53, 9648]",505058,en,Unfriended: Dark Web,"​When a 20-something finds a cache of hidden files on his new laptop, he and his friends are unwittingly thrust into the depths of the dark web. They soon discover someone has been watching their every move and will go to unimaginable lengths to protect the dark web.",28.339,/nOXuOeD07nZPT29IgiGT0S8PZH.jpg,2018-07-19,Unfriended: Dark Web,False,6.3,1485
6320,False,/nfiyVEDIMRXoqoxlPL2DCoIAtnS.jpg,[35],437557,en,Blockers,"When three parents discover that each of their daughters have a pact to lose their virginity at prom, they launch a covert one-night operation to stop the teens from sealing the deal.",39.556,/uvlUQXg0AlpGzKukO11K7QtW3Yu.jpg,2018-03-14,Blockers,False,6.306,1947
6321,False,/hvdRLJSKy2a3Ulzrl1Wlnqq2pKZ.jpg,[18],407439,en,Mary Magdalene,"In the first century, free-spirited Mary Magdalene flees the marriage her family has arranged for her, finding refuge and a sense of purpose in a radical new movement led by the charismatic, rabble-rousing preacher named Jesus.",25.658,/oLbqnVAmD8ISel1SLTY3Ek0TWz8.jpg,2018-03-15,Mary Magdalene,False,6.305,510
6322,False,/40ZRzvdkuCPNCSbdcImc5o4JGdD.jpg,"[35, 10749]",288036,en,Sleeping with Other People,"Can two serial cheaters get a second chance at love? After a one-night stand in college, New Yorkers Lainey and Jake meet by chance twelve years later and discover they each have the same problem: because of their monogamy-challenged ways, neither can maintain a relationship. Determined to stay friends despite their mutual attraction, they make a pact to keep it platonic, a deal that proves easier said than done.",28.752,/thYomS3wTYDTRZaM98ADMfBiDxm.jpg,2015-06-26,Sleeping with Other People,False,6.3,874
6323,False,/nHyri67CN6juBR6hmOefCn9oGf8.jpg,"[28, 35, 80]",27581,en,The Other Guys,"Unlike their heroic counterparts on the force, desk-bound NYPD detectives Gamble and Hoitz garner no headlines as they work day to day. When a seemingly minor case turns out to be a big deal, the two cops get the opportunity to finally prove to their comrades that they have the right stuff.",34.665,/wNEHNqo3MgHmj3BUiPSqqq5czcm.jpg,2010-08-06,The Other Guys,False,6.306,4039
6324,False,/8urrLPW6HFaIuRhJ1G3iQ7usEo7.jpg,"[35, 14, 18, 10749]",16996,en,17 Again,"On the brink of a midlife crisis, 30-something Mike O'Donnell wishes he could have a ""do-over."" And that's exactly what he gets when he wakes up one morning to find he's 17 years old again. With his adult mind stuck inside the body of a teenager, Mike actually has the chance to reverse some decisions he wishes he'd never made. But maybe they weren't so bad after all.",33.463,/wqE9b0bdZsubI82zdX1ykLfPajh.jpg,2009-03-11,17 Again,False,6.305,5008
6325,False,/c2B8gl2ZLbelWxS0ZODPKGJxdWX.jpg,"[18, 28, 53, 80]",9882,en,The Siege,"The secret US abduction of a suspected terrorist from his Middle East homeland leads to a wave of terrorist attacks in New York.  An FBI senior agent and his team attempt to locate and decommission the enemy cells, but must also deal with an Army General gone rogue and a female CIA agent of uncertain loyalties.",27.346,/6aSo9FepBA6zNEHgA3bgqt3UaOk.jpg,1998-11-06,The Siege,False,6.305,1282
6326,False,/i7oL4aodmX5aXw8s9dpAYRjHMLF.jpg,[27],8689,it,Cannibal Holocaust,A New York University professor returns from a rescue mission to the Amazon rainforest with the footage shot by a lost team of documentarians who were making a film about the area's local cannibal tribes.,35.808,/89vXjnQGdTR1DBrAjqfN5oPpmX3.jpg,1980-02-07,Cannibal Holocaust,False,6.3,1580
6327,False,/sWOQBQYkJvm8W7HGk6J8OAjPl2V.jpg,"[18, 878, 35]",4917,en,A Boy and His Dog,"Set in the year 2024 in post-apocalyptic America, 18-year old Vic and his telepathic dog, Blood, are scavengers in the desolate wilderness ravaged by World War IV, where survivors must battle for food and shelter in the desert-like wasteland. Vic and Blood eke out a meager existence, foraging for food and fighting gangs of cutthroats.",18.885,/dMbkoFzD5sEQvEaqRsIh4pTBJVq.jpg,1975-03-23,A Boy and His Dog,False,6.305,326
6328,False,/vxlJveSEcEtmkcruQa3wB01ucnm.jpg,[18],627463,en,The Assistant,"A searing look at a day in the life of an assistant to a powerful executive. As Jane follows her daily routine, she grows increasingly aware of the insidious abuse that threatens every aspect of her position.",21.338,/zJpJkVgezsR7dp6KQwyxtGIAOZv.jpg,2020-01-31,The Assistant,False,6.304,433
6329,False,/19Pghw34YdLbjeKpwfCRTNhaItr.jpg,"[35, 14]",214756,en,Ted 2,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",89.36,/qMOt0uy1x49OBW0jzodgRM9waW0.jpg,2015-06-25,Ted 2,False,6.305,7297
6330,False,/oygLckS7gAwrHdMfxDOrMTX0yEU.jpg,[35],79643,it,Anche se è amore non si vede,"Salvo and Valentino are two Sicilian friends who have moved to Turin, and now run a small business together. They drive foreign tourists around in a double-decker bus, and Salvo always tries to approach the pretty girls.",11.883,/bHuGKnQZaHIleA024yGS8CBR1qh.jpg,2011-11-23,Anche se è amore non si vede,False,6.304,349
6331,False,/b5IB4VGjR818tTNcCLHQCIFwQmW.jpg,"[28, 53]",10431,en,War,"FBI agent Jack Crawford is out for revenge when his partner is killed and all clues point to the mysterious assassin Rogue. But when Rogue turns up years later to take care of some unfinished business, he triggers a violent clash of rival gangs. Will the truth come out before it's too late? And when the dust settles, who will remain standing?",57.115,/scFc8RD4sFxB2x0eIOaymphMnYh.jpg,2007-08-24,War,False,6.304,1695
6332,False,/9uB4MIZpfaVNe7z0Gz6jiLkRLJX.jpg,[18],952701,fr,Retour à Séoul,"After an impulsive travel decision to visit friends, Freddie, 25, returns to South Korea for the first time, where she was born before being adopted and raised in France. Freddie suddenly finds herself embarking on an unexpected journey in a country she knows so little about, taking her life in new and unexpected directions.",17.195,/gkhyaG86TJeQd3yhtpKR6ifoMcZ.jpg,2022-11-18,Return to Seoul,False,6.303,305
6333,False,/Ahm1jpc34CSmE1IR3C46QugeNv3.jpg,"[35, 27, 10402]",323373,en,Deathgasm,Two teenage boys unwittingly summon an ancient evil entity known as The Blind One by delving into black magic while trying to escape their mundane lives.,15.795,/e4dF2KRSZ0l7PaZg3XvSsCMAeNZ.jpg,2015-08-28,Deathgasm,False,6.303,569
6334,False,/iAmTmSUzpxrxz1KJwhrXsdMFRfi.jpg,"[27, 35]",75761,en,John Dies at the End,"A new drug promises out-of-body experiences, but users are coming back changed forever, and an otherworldly invasion of Earth is underway.",15.461,/1IsviP0Tb05xUAFWz5b7FJ0qIHP.jpg,2013-01-25,John Dies at the End,False,6.303,628
6335,False,/1i1Jfc9e15uRM3fGp7Detsjsapw.jpg,"[27, 9648, 53]",28355,en,Case 39,"In her many years as a social worker, Emily Jenkins believes she has seen it all, until she meets 10-year-old Lilith and the girl's cruel parents. Emily's worst fears are confirmed when the parents try to harm the child, and so Emily assumes custody of Lilith while she looks for a foster family. However, Emily soon finds that dark forces surround the seemingly innocent girl, and the more she tries to protect Lilith, the more horrors she encounters.",21.985,/b16EjFeHd2AwoYXWUne7DA346pU.jpg,2009-08-13,Case 39,False,6.303,2174
6336,False,/8UpJ8svNnwVtpu8n62vGke8MOJf.jpg,"[16, 10751, 37, 12, 35]",10380,en,An American Tail: Fievel Goes West,"Some time after the Mousekewitz's have settled in America, they find that they are still having problems with the threat of cats. That makes them eager to try another home out in the west, where they are promised that mice and cats live in peace. Unfortunately, the one making this claim is an oily con artist named Cat R. Waul who is intent on his own sinister plan.",26.053,/cImuS7FE9MHT5vnwIHGx1Ryh0K1.jpg,1991-11-21,An American Tail: Fievel Goes West,False,6.3,697
6337,False,/uzlGbsQkpK6C3ZiqRqKw9CwK0Do.jpg,"[28, 14, 27]",9945,en,Vampires,The church enlists a team of vampire-hunters to hunt down and destroy a group of vampires searching for an ancient relic that will allow them to exist in sunlight.,16.908,/iBkoNEyjXNlruGxuiBbUS4iReeq.jpg,1998-10-30,Vampires,False,6.306,1196
